"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,230,10,"B3",23.5,8,1.9079983192818
-56.2,-0.1364,2,0.2,230,50,"B4",23.5,8,1.61295858233699
-56.2,-0.1364,2,0.2,230,100,"B5",23.5,8,1.16455812694267
-56.2,-0.1364,2,0.2,230,150,"B6",23.5,8,0.848776566567749
-56.2,-0.1364,2,0.2,230,200,"B7",23.5,8,0.342389566753327
-56.2,-0.1364,2,0.2,230,250,"B8",23.5,8,0.228197977518002
-56.2,-0.1364,2,0.2,230,400,"B9",23.5,8,0.143107998646728
-56.2,-0.1364,2,0.2,230,600,"B10",23.5,8,0.244214386980308
-56.2,-0.1364,2,0.2,230,800,"B11",23.5,8,0.118957520438238
-56.2,-0.1364,2,0.2,230,1000,"B12",23.5,8,0.221627433814444
-56.2,-0.1364,2,0.2,230,0,"A1",24,9,2.02562192765959
-56.2,-0.1364,2,0.2,230,1,"A2",24,9,2.03083136073912
-56.2,-0.1364,2,0.2,230,10,"A3",24,9,1.94043078387789
-56.2,-0.1364,2,0.2,230,50,"A4",24,9,1.66906444714405
-56.2,-0.1364,2,0.2,230,100,"A5",24,9,1.26150550685843
-56.2,-0.1364,2,0.2,230,150,"A6",24,9,0.88205851601321
-56.2,-0.1364,2,0.2,230,200,"A7",24,9,0.449059601618252
-56.2,-0.1364,2,0.2,230,250,"A8",24,9,0.16475947320154
-56.2,-0.1364,2,0.2,230,400,"A9",24,9,0.315958850328083
-56.2,-0.1364,2,0.2,230,600,"A10",24,9,0.249220491947779
-56.2,-0.1364,2,0.2,230,800,"A11",24,9,0.230696019651924
-56.2,-0.1364,2,0.2,230,1000,"A12",24,9,0.237299693235975
-56.2,-0.1364,2,0.2,230,0,"B1",24,9,2.03665708263137
-56.2,-0.1364,2,0.2,230,1,"B2",24,9,1.99167657428431
-56.2,-0.1364,2,0.2,230,10,"B3",24,9,1.99044669307616
-56.2,-0.1364,2,0.2,230,50,"B4",24,9,1.61641041301592
-56.2,-0.1364,2,0.2,230,100,"B5",24,9,1.14756281290303
-56.2,-0.1364,2,0.2,230,150,"B6",24,9,0.824547877801965
-56.2,-0.1364,2,0.2,230,200,"B7",24,9,0.448167450924574
-56.2,-0.1364,2,0.2,230,250,"B8",24,9,0.140686214333559
-56.2,-0.1364,2,0.2,230,400,"B9",24,9,0.177157805387619
-56.2,-0.1364,2,0.2,230,600,"B10",24,9,0.162939308844198
-56.2,-0.1364,2,0.2,230,800,"B11",24,9,0.209945191532101
-56.2,-0.1364,2,0.2,230,1000,"B12",24,9,0.151034593392353
-56.2,-0.1364,2,0.2,230,0,"B1",24,9,1.92105663076689
-56.2,-0.1364,2,0.2,230,1,"B2",24,9,1.90538124187413
-56.2,-0.1364,2,0.2,230,10,"B3",24,9,1.88614265223035
-56.2,-0.1364,2,0.2,230,50,"B4",24,9,1.62975217625851
-56.2,-0.1364,2,0.2,230,100,"B5",24,9,1.15401158493855
-56.2,-0.1364,2,0.2,230,150,"B6",24,9,0.916150900583865
-56.2,-0.1364,2,0.2,230,200,"B7",24,9,0.405799838324598
-56.2,-0.1364,2,0.2,230,250,"B8",24,9,0.15807675745352
-56.2,-0.1364,2,0.2,230,400,"B9",24,9,0.189077642394786
-56.2,-0.1364,2,0.2,230,600,"B10",24,9,0.170309797309359
-56.2,-0.1364,2,0.2,230,800,"B11",24,9,0.224088098060833
-56.2,-0.1364,2,0.2,230,1000,"B12",24,9,0.10668105439368
-56.2,-0.1364,2,0.2,230,0,"A1",24.5,10,2.0334263788489
-56.2,-0.1364,2,0.2,230,1,"A2",24.5,10,2.02324636884812
-56.2,-0.1364,2,0.2,230,10,"A3",24.5,10,1.99485135524252
-56.2,-0.1364,2,0.2,230,50,"A4",24.5,10,1.63443577964858
-56.2,-0.1364,2,0.2,230,100,"A5",24.5,10,1.22721956780751
-56.2,-0.1364,2,0.2,230,150,"A6",24.5,10,0.826642629558865
-56.2,-0.1364,2,0.2,230,200,"A7",24.5,10,0.438251113103418
-56.2,-0.1364,2,0.2,230,250,"A8",24.5,10,0.100527947076994
-56.2,-0.1364,2,0.2,230,400,"A9",24.5,10,0.25887668763289
-56.2,-0.1364,2,0.2,230,600,"A10",24.5,10,0.279464902844862
-56.2,-0.1364,2,0.2,230,800,"A11",24.5,10,0.184568822570279
-56.2,-0.1364,2,0.2,230,1000,"A12",24.5,10,0.244450856928809
-56.2,-0.1364,2,0.2,230,0,"B1",24.5,10,1.92910238445771
-56.2,-0.1364,2,0.2,230,1,"B2",24.5,10,1.9959978734267
-56.2,-0.1364,2,0.2,230,10,"B3",24.5,10,1.88162159444013
-56.2,-0.1364,2,0.2,230,50,"B4",24.5,10,1.56990328119497
-56.2,-0.1364,2,0.2,230,100,"B5",24.5,10,1.266724628422
-56.2,-0.1364,2,0.2,230,150,"B6",24.5,10,0.939001353732574
-56.2,-0.1364,2,0.2,230,200,"B7",24.5,10,0.481579390713875
-56.2,-0.1364,2,0.2,230,250,"B8",24.5,10,0.181591433170512
-56.2,-0.1364,2,0.2,230,400,"B9",24.5,10,0.292308522484419
-56.2,-0.1364,2,0.2,230,600,"B10",24.5,10,0.297889912582647
-56.2,-0.1364,2,0.2,230,800,"B11",24.5,10,0.22820195082404
-56.2,-0.1364,2,0.2,230,1000,"B12",24.5,10,0.209831672448713
-56.2,-0.1364,2,0.2,230,0,"B1",24.5,10,1.91600320749635
-56.2,-0.1364,2,0.2,230,1,"B2",24.5,10,2.05109164700807
-56.2,-0.1364,2,0.2,230,10,"B3",24.5,10,1.88313969091658
-56.2,-0.1364,2,0.2,230,50,"B4",24.5,10,1.65053086619295
-56.2,-0.1364,2,0.2,230,100,"B5",24.5,10,1.17505517224765
-56.2,-0.1364,2,0.2,230,150,"B6",24.5,10,0.873315971882558
-56.2,-0.1364,2,0.2,230,200,"B7",24.5,10,0.508274299103351
-56.2,-0.1364,2,0.2,230,250,"B8",24.5,10,0.224035392156507
-56.2,-0.1364,2,0.2,230,400,"B9",24.5,10,0.14563173093667
-56.2,-0.1364,2,0.2,230,600,"B10",24.5,10,0.215715445944224
-56.2,-0.1364,2,0.2,230,800,"B11",24.5,10,0.176968515110611
-56.2,-0.1364,2,0.2,230,1000,"B12",24.5,10,0.266550598231066
-56.2,-0.1364,2,0.2,230,0,"A1",25,11,1.99477264083107
-56.2,-0.1364,2,0.2,230,1,"A2",25,11,1.98585252102955
