"","Conc.Mg","Mg.free","CI95","Condition"
"1255",50.9018036072144,20.3594088028389,"18.6200294675879 to 22.1157279592956","WMCM"
"1256",51.1022044088176,20.4830782165383,"18.7391127634942 to 22.2459385335099","WMCM"
"1257",51.3026052104208,20.6069909085895,"18.8560053392768 to 22.3775397906381","WMCM"
"1258",51.5030060120241,20.7311631198809,"18.9745105655079 to 22.5093677834083","WMCM"
"1259",51.7034068136273,20.8556374381452,"19.0891409695306 to 22.6414205879951","WMCM"
"1260",51.9038076152305,20.9803278635052,"19.2058667857309 to 22.7736963032514","WMCM"
"1261",52.1042084168337,21.1052540389523,"19.3226969459572 to 22.9061930503708","WMCM"
"1262",52.3046092184369,21.2304626059876,"19.4396307171345 to 23.0389089725553","WMCM"
"1263",52.5050100200401,21.3558186892381,"19.5566673736212 to 23.1718422346901","WMCM"
"1264",52.7054108216433,21.4814090118365,"19.6738061971106 to 23.3049910230232","WMCM"
"1265",52.9058116232465,21.6073730007368,"19.7910464765333 to 23.4383996717968","WMCM"
"1266",53.1062124248497,21.7335282826697,"19.9083875079629 to 23.5719784476748","WMCM"
"1267",53.3066132264529,21.8598882632454,"20.0258285945213 to 23.7057676024178","WMCM"
"1268",53.5070140280561,21.986536399669,"20.143369046287 to 23.8397654031484","WMCM"
"1269",53.7074148296593,22.113379797897,"20.2610081802041 to 23.973970136853","WMCM"
"1270",53.9078156312625,22.2404280491026,"20.3787453199927 to 24.108393233083","WMCM"
"1271",54.1082164328657,22.3677211615817,"20.4965797960622 to 24.2429866722114","WMCM"
"1272",54.3086172344689,22.495195063783,"20.614510945423 to 24.3769808610154","WMCM"
"1273",54.5090180360721,22.6229096180933,"20.7325381116032 to 24.5095439107975","WMCM"
"1274",54.7094188376754,22.7509090685582,"20.8506606445639 to 24.6423163624156","WMCM"
"1275",54.9098196392786,22.8791857269795,"20.9688779006171 to 24.7752965056223","WMCM"
"1276",55.1102204408818,23.0075774475046,"21.0871892423445 to 24.9084826491676","WMCM"
"1277",55.310621242485,23.1360821908918,"21.2055940385182 to 25.0431969094296","WMCM"
"1278",55.5110220440882,23.2649208237309,"21.3248789012927 to 25.1790301116911","WMCM"
"1279",55.7114228456914,23.3941002567959,"21.4499505923499 to 25.3150676434575","WMCM"
"1280",55.9118236472946,23.5234526301289,"21.5704707408304 to 25.4513077781018","WMCM"
"1281",56.1122244488978,23.6529214235878,"21.6912085738685 to 25.5877488089822","WMCM"
"1282",56.312625250501,23.782608790665,"21.8121623652125 to 25.7243890491568","WMCM"
"1283",56.5130260521042,23.9126033514425,"21.9333304072926 to 25.8612268311036","WMCM"
"1284",56.7134268537074,24.0427731906297,"22.0547110109731 to 25.998260506445","WMCM"
"1285",56.9138276553106,24.1731584019125,"22.1763025053083 to 26.1354884456757","WMCM"
"1286",57.1142284569138,24.3037624485849,"22.2981032373017 to 26.2729090378976","WMCM"
"1287",57.314629258517,24.4346019697009,"22.4201115716701 to 26.4105206905568","WMCM"
"1288",57.5150300601202,24.5656526270528,"22.5423258906097 to 26.548321829186","WMCM"
"1289",57.7154308617234,24.6968518695942,"22.6648008665717 to 26.6863108971513","WMCM"
"1290",57.9158316633267,24.8284136898624,"22.7866319172543 to 26.8244863554025","WMCM"
"1291",58.1162324649299,24.9600229718501,"22.9096862045515 to 26.9628466822285","WMCM"
"1292",58.3166332665331,25.0918825735025,"23.0324728195625 to 27.101369578877","WMCM"
"1293",58.5170340681363,25.2239623251186,"23.1558415987512 to 27.2393339255373","WMCM"
"1294",58.7174348697395,25.3561459064591,"23.2794316469197 to 27.3782955680298","WMCM"
"1295",58.9178356713427,25.4885825856629,"23.4032411670757 to 27.5180201863455","WMCM"
"1296",59.1182364729459,25.6212110965614,"23.5272683826687 to 27.6572437910125","WMCM"
"1297",59.3186372745491,25.7540268637736,"23.6515115372977 to 27.7964881885342","WMCM"
"1298",59.5190380761523,25.8870025045294,"23.7760214968425 to 27.9301470211659","WMCM"
"1299",59.7194388777555,26.0203194290124,"23.9006869008844 to 28.0712444172347","WMCM"
"1300",59.9198396793587,26.1537619715526,"24.0255632902774 to 28.2124248930607","WMCM"
"1301",60.1202404809619,26.2874262053139,"24.1451540234043 to 28.3536879035197","WMCM"
"1302",60.3206412825651,26.4212767939337,"24.2720821937348 to 28.4950329086292","WMCM"
"1303",60.5210420841683,26.5552482352241,"24.3990971101814 to 28.6364593734857","WMCM"
"1304",60.7214428857715,26.6894367484809,"24.5261982196114 to 28.7779667682028","WMCM"
"1305",60.9218436873748,26.8238563867974,"24.6533849740245 to 28.9195545678508","WMCM"
"1306",61.122244488978,26.9585209707219,"24.7806568304906 to 29.0611884128593","WMCM"
"1307",61.3226452905812,27.0932701106947,"24.908013251089 to 29.2028292688846","WMCM"
"1308",61.5230460921844,27.228216291736,"25.0354537028482 to 29.3447952201777","WMCM"
"1309",61.7234468937876,27.3634498334749,"25.1629776576869 to 29.4865429170171","WMCM"
"1310",61.9238476953908,27.4987624616871,"25.2905845923552 to 29.6284596767813","WMCM"
"1311",62.124248496994,27.6342781388134,"25.4182239122287 to 29.7704559978533","WMCM"
"1312",62.3246492985972,27.7699510229416,"25.5460849340212 to 29.9125313690929","WMCM"
"1313",62.5250501002004,27.9058695549478,"25.667564641977 to 30.0546852840809","WMCM"
"1314",62.7254509018036,28.0420108874128,"25.7953402050115 to 30.1969172410644","WMCM"
"1315",62.9258517034068,28.1782970438006,"25.9232765956065 to 30.3381268187253","WMCM"
"1316",63.12625250501,28.3146594581077,"26.0514271652202 to 30.478603085662","WMCM"
"1317",63.3266533066132,28.4513538665767,"26.1797852351004 to 30.6192342963879","WMCM"
"1318",63.5270541082164,28.5880936288532,"26.3083018368903 to 30.760019306224","WMCM"
"1319",63.7274549098196,28.7251223789972,"26.437001040548 to 30.9009569823145","WMCM"
"1320",63.9278557114229,28.8622950045985,"26.5678122411182 to 31.0426422639335","WMCM"
"1321",64.1282565130261,28.9996216419571,"26.7006473247687 to 31.1861247160606","WMCM"
"1322",64.3286573146293,29.1371112719938,"26.8291718007706 to 31.3297800772782","WMCM"
"1323",64.5290581162325,29.2748410413473,"26.9579610871981 to 31.480827929844","WMCM"
"1324",64.7294589178357,29.4127659709741,"27.0868240856055 to 31.6238988341956","WMCM"
"1325",64.9298597194389,29.5508161548479,"27.2157603585713 to 31.7670427638959","WMCM"
"1326",65.1302605210421,29.6889283912701,"27.3447694724595 to 31.9104379336486","WMCM"
"1327",65.3306613226453,29.8273454460242,"27.4738509973768 to 32.0560015526806","WMCM"
"1328",65.5310621242485,29.9659234607386,"27.6049659258672 to 32.2040666682262","WMCM"
"1329",65.7314629258517,30.1046896249136,"27.7342640621873 to 32.3488271927212","WMCM"
"1330",65.9318637274549,30.243479248755,"27.8635137490182 to 32.4937341046812","WMCM"
"1331",66.1322645290581,30.3825342568245,"27.9963158911188 to 32.6397869908965","WMCM"
"1332",66.3326653306613,30.5217248018369,"28.134547661433 to 32.7861105110496","WMCM"
"1333",66.5330661322645,30.6611369742037,"28.2640252797254 to 32.9325827026415","WMCM"
"1334",66.7334669338677,30.8006585174262,"28.3980160133553 to 33.0792024884663","WMCM"
"1335",66.9338677354709,30.9404555096738,"28.5320807762769 to 33.2259688020687","WMCM"
"1336",67.1342685370741,31.0802989096372,"28.6662191289843 to 33.3728805876109","WMCM"
"1337",67.3346693386774,31.2202441436539,"28.8004306357236 to 33.5199367997415","WMCM"
"1338",67.5350701402806,31.3604202817512,"28.9347148644513 to 33.6692756035237","WMCM"
"1339",67.7354709418838,31.5008123791199,"29.0690713867928 to 33.8167635610417","WMCM"
"1340",67.935871743487,31.6412610144531,"29.2034997780031 to 33.9641341229444","WMCM"
"1341",68.1362725450902,31.7819949413596,"29.3385785258251 to 34.1118015427995","WMCM"
"1342",68.3366733466934,31.9227764514825,"29.4737376319978 to 34.2596226745057","WMCM"
"1343",68.5370741482966,32.0636779595611,"29.6089685791456 to 34.4075844628798","WMCM"
"1344",68.7374749498998,32.2047457435149,"29.7509581891025 to 34.5556843062976","WMCM"
"1345",68.937875751503,32.3461042563714,"29.8876394533451 to 34.7039342583318","WMCM"
"1346",69.1382765531062,32.4875144897489,"30.0233857772952 to 34.852341869419","WMCM"
"1347",69.3386773547094,32.6291313543903,"30.1584224227229 to 35.0001142794238","WMCM"
"1348",69.5390781563126,32.7708996064485,"30.2986993823667 to 35.1473911895744","WMCM"
"1349",69.7394789579158,32.9128332474386,"30.4360539338072 to 35.2941935149162","WMCM"
"1350",69.939879759519,33.0549363946355,"30.5737052685588 to 35.4410315850675","WMCM"
"1351",70.1402805611223,33.1972866492447,"30.7106064894668 to 35.5867468693552","WMCM"
"1352",70.3406813627254,33.3395081213814,"30.8476668176543 to 35.7321063848385","WMCM"
"1353",70.5410821643287,33.4820486819221,"30.982503356875 to 35.8776257958581","WMCM"
"1354",70.7414829659319,33.6247449608727,"31.1157562429446 to 36.0232209665734","WMCM"
"1355",70.9418837675351,33.7675101913378,"31.249161221099 to 36.1694232562223","WMCM"
"1356",71.1422845691383,33.9104892764574,"31.3827172728162 to 36.3189547156241","WMCM"
"1357",71.3426853707415,34.0536312908007,"31.5195236114092 to 36.4612866920474","WMCM"
"1358",71.5430861723447,34.1968129651936,"31.6572110467443 to 36.6121694174717","WMCM"
"1359",71.7434869739479,34.3402286198639,"31.7950506748256 to 36.7631172545977","WMCM"
"1360",71.9438877755511,34.4837617539793,"31.9330414087808 to 36.9141298321475","WMCM"
"1361",72.1442885771543,34.6274498845046,"32.0711821726799 to 37.0652067818952","WMCM"
"1362",72.3446893787575,34.77123998484,"32.2095233132941 to 37.2147642658948","WMCM"
"1363",72.5450901803607,34.9151767816393,"32.3480521755368 to 37.3633356048674","WMCM"
"1364",72.7454909819639,35.0593111777308,"32.4867281329221 to 37.5120329078851","WMCM"
"1365",72.9458917835671,35.203579845722,"32.625520896687 to 37.6608553320371","WMCM"
"1366",73.1462925851703,35.347965863046,"32.7669211948559 to 37.8098020424519","WMCM"
"1367",73.3466933867736,35.492429154333,"32.9060614283104 to 37.9588722122018","WMCM"
"1368",73.5470941883768,35.6370164146193,"33.0454202323454 to 38.1080650222081","WMCM"
"1369",73.74749498998,35.7817603528236,"33.1848759794357 to 38.2508621000071","WMCM"
"1370",73.9478957915832,35.9266696524814,"33.3244898149758 to 38.4015204823877","WMCM"
"1371",74.1482965931864,36.0716425328956,"33.4609955538589 to 38.5524486364373","WMCM"
"1372",74.3486973947896,36.2168335633103,"33.5993277573557 to 38.7034337740524","WMCM"
"1373",74.5490981963928,36.3621690397924,"33.7378091483948 to 38.854475584501","WMCM"
"1374",74.749498997996,36.507683828315,"33.8764386979881 to 39.0055737595335","WMCM"
"1375",74.9498997995992,36.6532263787053,"34.0152261924297 to 39.1567279933569","WMCM"
"1376",75.1503006012024,36.798886983109,"34.1542371006052 to 39.3079379826097","WMCM"
"1377",75.3507014028056,36.9447237145197,"34.2953254266713 to 39.459203426337","WMCM"
"1378",75.5511022044088,37.0907017108739,"34.4344922542466 to 39.6110131854656","WMCM"
"1379",75.751503006012,37.2367862588627,"34.574552917498 to 39.764370963776","WMCM"
"1380",75.9519038076152,37.3830307653056,"34.7183913140884 to 39.9177839142203","WMCM"
"1381",76.1523046092184,37.5294085916808,"34.8622935528521 to 40.0712517345306","WMCM"
"1382",76.3527054108216,37.6758063961862,"35.0062592840639 to 40.2247741248245","WMCM"
"1383",76.5531062124249,37.8224233956832,"35.1427356842117 to 40.3783507875816","WMCM"
"1384",76.7535070140281,37.9691861302565,"35.2863016525127 to 40.5319814276195","WMCM"
"1385",76.9539078156313,38.1159988964742,"35.4300159467615 to 40.6856657520696","WMCM"
"1386",77.1543086172345,38.2630138781408,"35.5738775172114 to 40.8394034703546","WMCM"
"1387",77.3547094188377,38.4100801916299,"35.7178853246335 to 40.9931942941651","WMCM"
"1388",77.5551102204409,38.5572982665601,"35.8610624858502 to 41.1533261882458","WMCM"
"1389",77.7555110220441,38.7046588318652,"36.0041912568835 to 41.3053908027606","WMCM"
"1390",77.9559118236473,38.8521078543201,"36.1474011104991 to 41.4574834256543","WMCM"
"1391",78.1563126252505,38.9996209626537,"36.2907054995159 to 41.6096425567723","WMCM"
"1392",78.3567134268537,39.1473457123212,"36.4320492601721 to 41.7618548411644","WMCM"
"1393",78.5571142284569,39.2952172231516,"36.5728593521291 to 41.9141200071791","WMCM"
"1394",78.7575150300601,39.4431495659664,"36.7138013011938 to 42.0664377852253","WMCM"
"1395",78.9579158316633,39.591214832873,"36.848017766533 to 42.2188079077525","WMCM"
"1396",79.1583166332665,39.7394761433825,"36.9901844249282 to 42.379042781615","WMCM"
"1397",79.3587174348697,39.8877731010845,"37.1324083790803 to 42.5324543544629","WMCM"
"1398",79.559118236473,40.0362630541101,"37.2746893431387 to 42.6859676693752","WMCM"
"1399",79.7595190380761,40.1847934705831,"37.4170270333498 to 42.8395589245303","WMCM"
"1400",79.9599198396794,40.333470302058,"37.5594211680358 to 42.9932288114488","WMCM"
"1401",80.1603206412826,40.4822301956289,"37.7018714675759 to 43.1469984703327","WMCM"
"1402",80.3607214428858,40.6311500319291,"37.8443776543866 to 43.3008673043542","WMCM"
"1403",80.561122244489,40.7801621635787,"37.9869394529026 to 43.4548347219114","WMCM"
"1404",80.7615230460922,40.9292850628192,"38.1295565895579 to 43.6089001365696","WMCM"
"1405",80.9619238476954,41.0785097204102,"38.2722287927668 to 43.7631011133562","WMCM"
"1406",81.1623246492986,41.2277832277615,"38.4149557929055 to 43.9173632740137","WMCM"
"1407",81.3627254509018,41.3773215622889,"38.557737322294 to 44.0717217713177","WMCM"
"1408",81.563126252505,41.5268247695147,"38.7005383181392 to 44.2261760384443","WMCM"
"1409",81.7635270541082,41.6764869668057,"38.8433627453203 to 44.3806834497385","WMCM"
"1410",81.9639278557114,41.8261956080967,"38.9862408960873 to 44.5353273300984","WMCM"
"1411",82.1643286573146,41.9761043601081,"39.1291725106486 to 44.6900653853858","WMCM"
"1412",82.3647294589178,42.1261208343953,"39.2721573310652 to 44.8448970673775","WMCM"
"1413",82.565130260521,42.2762025837379,"39.4151951012329 to 44.9998218325433","WMCM"
"1414",82.7655310621243,42.4263905192194,"39.5582855668662 to 45.1548391419954","WMCM"
"1415",82.9659318637275,42.5766485124781,"39.7014284754814 to 45.3099484614382","WMCM"
"1416",83.1663326653307,42.727084062953,"39.8446235763798 to 45.4651492611188","WMCM"
"1417",83.3667334669339,42.8776278169131,"39.9878706206317 to 45.6204410157787","WMCM"
"1418",83.5671342685371,43.0283110072825,"40.1312234914242 to 45.7779394960541","WMCM"
"1419",83.7675350701403,43.1789950698838,"40.2747385226037 to 45.9334779965522","WMCM"
"1420",83.9679358717435,43.329753674961,"40.4183068044415 to 46.0891674336327","WMCM"
"1421",84.1683366733467,43.4807253100725,"40.5663214492076 to 46.2448914135141","WMCM"
"1422",84.3687374749499,43.6317722402167,"40.7152719909237 to 46.4007059947175","WMCM"
"1423",84.5691382765531,43.7829903705759,"40.8643508702379 to 46.5566106638468","WMCM"
"1424",84.7695390781563,43.9342625885128,"41.0135572468401 to 46.7126049118035","WMCM"
"1425",84.9699398797595,44.0856583662557,"41.1630764742202 to 46.8662980924429","WMCM"
"1426",85.1703406813627,44.2370216742204,"41.3125606277341 to 47.0224698221969","WMCM"
"1427",85.3707414829659,44.3885791366272,"41.4580528461729 to 47.1805988169529","WMCM"
"1428",85.5711422845691,44.5402621167945,"41.6005228188532 to 47.3368751845467","WMCM"
"1429",85.7715430861723,44.6919759887316,"41.7430440107952 to 47.4932434226208","WMCM"
"1430",85.9719438877756,44.8438258690292,"41.8856161892385 to 47.6497030066571","WMCM"
"1431",86.1723446893788,44.9957853873754,"42.0282391230329 to 47.8062534165892","WMCM"
"1432",86.372745490982,45.1478146202251,"42.1709125826238 to 47.9628941367547","WMCM"
"1433",86.5731462925852,45.2999661634549,"42.3136363400378 to 48.1196246558481","WMCM"
"1434",86.7735470941884,45.4522042382015,"42.4564101688688 to 48.2764444668738","WMCM"
"1435",86.9739478957916,45.604412298417,"42.5992338442638 to 48.4333530671005","WMCM"
"1436",87.1743486973948,45.7569189055659,"42.7421071429088 to 48.5903499580157","WMCM"
"1437",87.374749498998,45.9094169017651,"42.8876584514699 to 48.7474346452808","WMCM"
"1438",87.5751503006012,46.0620391996715,"43.0335958238669 to 48.9046066386865","WMCM"
"1439",87.7755511022044,46.214710185838,"43.1796336744402 to 49.0618654521099","WMCM"
"1440",87.9759519038076,46.3675782249891,"43.3257714355346 to 49.2192106034706","WMCM"
"1441",88.1763527054108,46.5204628281574,"43.4720085442152 to 49.3766416146887","WMCM"
"1442",88.376753507014,46.6734741122593,"43.6184172423617 to 49.5341580116423","WMCM"
"1443",88.5771543086172,46.8265754042811,"43.7649836870627 to 49.6917593241259","WMCM"
"1444",88.7775551102204,46.9797233313256,"43.9115739899774 to 49.8494450858102","WMCM"
"1445",88.9779559118237,47.1329992615833,"44.0583621871025 to 50.0072148342007","WMCM"
"1446",89.1783567134269,47.286390805545,"44.2051895896621 to 50.165068110598","WMCM"
"1447",89.3787575150301,47.4398514568568,"44.3521144054195 to 50.3230044600589","WMCM"
"1448",89.5791583166333,47.5933853558523,"44.499136093983 to 50.4810234313566","WMCM"
"1449",89.7795591182365,47.7469691245414,"44.6488934623648 to 50.6391245769427","WMCM"
"1450",89.9799599198397,47.9006586590948,"44.7962374481602 to 50.7897243016557","WMCM"
"1451",90.1803607214429,48.0544484684042,"44.9436795418323 to 50.9485849505704","WMCM"
"1452",90.3807615230461,48.2083647943971,"45.0912192022426 to 51.1076925067347","WMCM"
"1453",90.5811623246493,48.3623602553007,"45.2387849036559 to 51.2668410224254","WMCM"
"1454",90.7815631262525,48.5163829374059,"45.3861312013917 to 51.4260303194369","WMCM"
"1455",90.9819639278557,48.6705048254458,"45.5339121837101 to 51.5852602207426","WMCM"
"1456",91.1823647294589,48.8248126281871,"45.6817403091443 to 51.7445305504853","WMCM"
"1457",91.3827655310621,48.9792055953213,"45.8296696633964 to 51.9038411339667","WMCM"
"1458",91.5831663326653,49.1336777192538,"45.9776996782007 to 52.0631917976379","WMCM"
"1459",91.7835671342685,49.2882491337201,"46.1258297900395 to 52.2225823690897","WMCM"
"1460",91.9839679358717,49.4428028502909,"46.274059440093 to 52.3820126770422","WMCM"
"1461",92.184368737475,49.5975669631503,"46.4223880741895 to 52.5414825513362","WMCM"
"1462",92.3847695390782,49.7523261725616,"46.5708151427569 to 52.7009918229231","WMCM"
"1463",92.5851703406814,49.9072061412875,"46.7193401007745 to 52.8605403238553","WMCM"
"1464",92.7855711422846,50.0621739736621,"46.867962407725 to 53.0201278872779","WMCM"
"1465",92.9859719438878,50.2172161486424,"47.0166815275478 to 53.1797543474184","WMCM"
"1466",93.186372745491,50.3723996670767,"47.1654969285926 to 53.339419539578","WMCM"
"1467",93.3867735470942,50.527581014967,"47.3144080835732 to 53.4991233001228","WMCM"
"1468",93.5871743486974,50.6828355557749,"47.4634144695225 to 53.658865466475","WMCM"
"1469",93.7875751503006,50.8382200778607,"47.6125155677477 to 53.8186458771033","WMCM"
"1470",93.9879759519038,50.9936865815779,"47.761710863786 to 53.978464371515","WMCM"
"1471",94.188376753507,51.1492237775423,"47.9109998473615 to 54.138320790247","WMCM"
"1472",94.3887775551102,51.3048695932114,"48.0603820123414 to 54.2982149748574","WMCM"
"1473",94.5891783567134,51.4605857682645,"48.2098568566941 to 54.4581467679166","WMCM"
"1474",94.7895791583166,51.6163337953825,"48.3594238824465 to 54.6181160129993","WMCM"
"1475",94.9899799599198,51.7721293663033,"48.5090825956433 to 54.7792321426532","WMCM"
"1476",95.190380761523,51.9280733878091,"48.6581004311917 to 54.940758670162","WMCM"
"1477",95.3907815631263,52.0841201348134,"48.8053046339678 to 55.1023214185567","WMCM"
"1478",95.5911823647295,52.2401629335769,"48.9525913380965 to 55.2639202327059","WMCM"
"1479",95.7915831663327,52.3963534136784,"49.1037234429109 to 55.4255549584791","WMCM"
"1480",95.9919839679359,52.5525316515482,"49.2518517668394 to 55.5872254427389","WMCM"
"1481",96.1923847695391,52.7088346294237,"49.4027905157341 to 55.748931533332","WMCM"
"1482",96.3927855711423,52.8652337212028,"49.5537715131138 to 55.9106730790823","WMCM"
"1483",96.5931863727455,53.0217459644618,"49.704794582797 to 56.072449929781","WMCM"
"1484",96.7935871743487,53.1783408043152,"49.8558595497242 to 56.2342619361803","WMCM"
"1485",96.9939879759519,53.3350229407384,"50.0069662399489 to 56.3961089499849","WMCM"
"1486",97.1943887775551,53.4917298546627,"50.1581144806286 to 56.5579908238434","WMCM"
"1487",97.3947895791583,53.6485487036014,"50.3093041000155 to 56.7199074113419","WMCM"
"1488",97.5951903807615,53.8054182473746,"50.4605349274478 to 56.8900065743464","WMCM"
"1489",97.7955911823647,53.9623332954307,"50.6118067933402 to 57.0531276908749","WMCM"
"1490",97.9959919839679,54.1193799762097,"50.763119529176 to 57.2163146108771","WMCM"
"1491",98.1963927855711,54.2764136451725,"50.9144729674979 to 57.3795669980394","WMCM"
"1492",98.3967935871744,54.4335685555265,"51.0658669418991 to 57.5428845186396","WMCM"
"1493",98.5971943887776,54.590814848286,"51.2173012870155 to 57.7062668415219","WMCM"
"1494",98.7975951903808,54.7481020018154,"51.3687758385166 to 57.8697136380713","WMCM"
"1495",98.997995991984,54.905509741508,"51.5202904330973 to 58.034284847893","WMCM"
"1496",99.1983967935872,55.063023696322,"51.6654756664137 to 58.1979481716861","WMCM"
"1497",99.3987975951904,55.2205797252715,"51.8156018462016 to 58.3607342661955","WMCM"
"1498",99.5991983967936,55.3782554974992,"51.9660203094428 to 58.5244911032788","WMCM"
"1499",99.7995991983968,55.5359794521484,"52.1162817473592 to 58.6883148530217","WMCM"
"1500",100,55.6937135237508,"52.2665820673871 to 58.8501982583729","WMCM"
